WordNo,Meaning,Word,LangCode,LangName
39,ear,kuwiS,agr,AGUARUNA
40,eye,hi,agr,AGUARUNA
41,nose,nuhi*,agr,AGUARUNA
43,tooth,dai,agr,AGUARUNA
44,tongue,idai,agr,AGUARUNA
47,knee,tikiS,agr,AGUARUNA
48,hand,uweh,agr,AGUARUNA
51,breast,pihan,agr,AGUARUNA
53,liver,akap,agr,AGUARUNA
54,drink,umu,agr,AGUARUNA
57,see,waina,agr,AGUARUNA
58,hear,an,agr,AGUARUNA
61,die,ha,agr,AGUARUNA
66,come,tan,agr,AGUARUNA
72,sun,eca*,agr,AGUARUNA
74,star,yaya,agr,AGUARUNA
75,water,yumi,agr,AGUARUNA
77,stone,kaya,agr,AGUARUNA
82,fire,hi,agr,AGUARUNA
85,path,hinta,agr,AGUARUNA
86,mountain,muha cakahu,agr,AGUARUNA
92,night,kaSi,agr,AGUARUNA
95,full,piyaku,agr,AGUARUNA
96,new,yamaham,agr,AGUARUNA
100,name,dahi*,agr,AGUARUNA
1,I,wi,jiv,JIVARO_SHUAR
2,you,amue,jiv,JIVARO_SHUAR
3,we,XXX,jiv,JIVARO_SHUAR
11,one,CikiCiki,jiv,JIVARO_SHUAR
12,two,himera,jiv,JIVARO_SHUAR
18,person,aenc~,jiv,JIVARO_SHUAR
19,fish,namaka,jiv,JIVARO_SHUAR
21,dog,yawa,jiv,JIVARO_SHUAR
22,louse,tema,jiv,JIVARO_SHUAR
23,tree,numi,jiv,JIVARO_SHUAR
25,leaf,nuka,jiv,JIVARO_SHUAR
28,skin,nuop,jiv,JIVARO_SHUAR
30,blood,numb~a,jiv,JIVARO_SHUAR
31,bone,kunCi,jiv,JIVARO_SHUAR
34,horn,and~iri,jiv,JIVARO_SHUAR
39,ear,kuiSi,jiv,JIVARO_SHUAR
40,eye,hi,jiv,JIVARO_SHUAR
41,nose,nuhi,jiv,JIVARO_SHUAR
43,tooth,nei,jiv,JIVARO_SHUAR
44,tongue,inai,jiv,JIVARO_SHUAR
47,knee,tikiSi,jiv,JIVARO_SHUAR
48,hand,wehe,jiv,JIVARO_SHUAR
51,breast,munc~u,jiv,JIVARO_SHUAR
53,liver,akapi,jiv,JIVARO_SHUAR
54,drink,umarahei,jiv,JIVARO_SHUAR
57,see,weinikahei,jiv,JIVARO_SHUAR
58,hear,and~ukahei,jiv,JIVARO_SHUAR
61,die,hakahei,jiv,JIVARO_SHUAR
66,come,wi5ahei,jiv,JIVARO_SHUAR
72,sun,eca,jiv,JIVARO_SHUAR
74,star,ya,jiv,JIVARO_SHUAR
75,water,yumi,jiv,JIVARO_SHUAR
77,stone,kaya,jiv,JIVARO_SHUAR
82,fire,hi,jiv,JIVARO_SHUAR
85,path,hind~a,jiv,JIVARO_SHUAR
86,mountain,iky~ama,jiv,JIVARO_SHUAR
92,night,kaSi,jiv,JIVARO_SHUAR
95,full,aimakma,jiv,JIVARO_SHUAR
96,new,yamarma,jiv,JIVARO_SHUAR
100,name,nari,jiv,JIVARO_SHUAR
1,I,XXX,quy,ATALLA
2,you,Xam,quy,ATALLA
3,we,5uXanCik,quy,ATALLA
11,one,huk,quy,ATALLA
12,two,iskay,quy,ATALLA
18,person,runa,quy,ATALLA
19,fish,XXX,quy,ATALLA
21,dog,aLXu,quy,ATALLA
22,louse,usa,quy,ATALLA
23,tree,saCa,quy,ATALLA
25,leaf,rapi,quy,ATALLA
28,skin,Xara,quy,ATALLA
30,blood,yawar,quy,ATALLA
31,bone,tuLu,quy,ATALLA
34,horn,waX3ra,quy,ATALLA
39,ear,linri,quy,ATALLA
40,eye,5awi,quy,ATALLA
41,nose,sinGa,quy,ATALLA
43,tooth,kiru,quy,ATALLA
44,tongue,XaLu,quy,ATALLA
47,knee,muXu,quy,ATALLA
48,hand,maki,quy,ATALLA
51,breast,5u5u,quy,ATALLA
53,liver,XXX,quy,ATALLA
54,drink,upya,quy,ATALLA
57,see,riku,quy,ATALLA
58,hear,uyari,quy,ATALLA
61,die,wa5u,quy,ATALLA
66,come,hamu,quy,ATALLA
72,sun,inti,quy,ATALLA
74,star,%luziru,quy,ATALLA
75,water,yaku,quy,ATALLA
77,stone,rumi,quy,ATALLA
82,fire,nina,quy,ATALLA
85,path,%kamino,quy,ATALLA
86,mountain,urGu,quy,ATALLA
92,night,tuta,quy,ATALLA
95,full,hunta,quy,ATALLA
96,new,musuX,quy,ATALLA
100,name,suti,quy,ATALLA
1,I,5uka,qug,CHIMBORAZO_QUICHUA
2,you,kan,qug,CHIMBORAZO_QUICHUA
3,we,5ukantik,qug,CHIMBORAZO_QUICHUA
11,one,Suk,qug,CHIMBORAZO_QUICHUA
12,two,iSki,qug,CHIMBORAZO_QUICHUA
18,person,%hinti,qug,CHIMBORAZO_QUICHUA
19,fish,talwa,qug,CHIMBORAZO_QUICHUA
21,dog,aZku,qug,CHIMBORAZO_QUICHUA
22,louse,piki,qug,CHIMBORAZO_QUICHUA
23,tree,yura,qug,CHIMBORAZO_QUICHUA
25,leaf,ph~anga,qug,CHIMBORAZO_QUICHUA
28,skin,kara,qug,CHIMBORAZO_QUICHUA
30,blood,yawar,qug,CHIMBORAZO_QUICHUA
31,bone,tuZu,qug,CHIMBORAZO_QUICHUA
34,horn,%gatu,qug,CHIMBORAZO_QUICHUA
39,ear,rinrin,qug,CHIMBORAZO_QUICHUA
40,eye,5awi,qug,CHIMBORAZO_QUICHUA
41,nose,singa,qug,CHIMBORAZO_QUICHUA
43,tooth,kiru,qug,CHIMBORAZO_QUICHUA
44,tongue,kh~aZu,qug,CHIMBORAZO_QUICHUA
47,knee,kunguri,qug,CHIMBORAZO_QUICHUA
48,hand,maki,qug,CHIMBORAZO_QUICHUA
51,breast,XXX,qug,CHIMBORAZO_QUICHUA
53,liver,XXX,qug,CHIMBORAZO_QUICHUA
54,drink,ubya,qug,CHIMBORAZO_QUICHUA
57,see,riku,qug,CHIMBORAZO_QUICHUA
58,hear,uya,qug,CHIMBORAZO_QUICHUA
61,die,wa5u,qug,CHIMBORAZO_QUICHUA
66,come,Samu,qug,CHIMBORAZO_QUICHUA
72,sun,inti,qug,CHIMBORAZO_QUICHUA
74,star,%luzero,qug,CHIMBORAZO_QUICHUA
75,water,yaku,qug,CHIMBORAZO_QUICHUA
77,stone,rumi,qug,CHIMBORAZO_QUICHUA
82,fire,nina,qug,CHIMBORAZO_QUICHUA
85,path,5an,qug,CHIMBORAZO_QUICHUA
86,mountain,kinri,qug,CHIMBORAZO_QUICHUA
92,night,tuta,qug,CHIMBORAZO_QUICHUA
95,full,hunda,qug,CHIMBORAZO_QUICHUA
96,new,muSuk,qug,CHIMBORAZO_QUICHUA
100,name,Suti,qug,CHIMBORAZO_QUICHUA
1,I,XXX,quz,CUZCO_GNL
2,you,qan,quz,CUZCO_GNL
3,we,nuqanCis,quz,CUZCO_GNL
11,one,huX,quz,CUZCO_GNL
12,two,iskay,quz,CUZCO_GNL
18,person,runa,quz,CUZCO_GNL
19,fish,XXX,quz,CUZCO_GNL
21,dog,alqu,quz,CUZCO_GNL
22,louse,usa,quz,CUZCO_GNL
23,tree,maLki,quz,CUZCO_GNL
25,leaf,"rap""i",quz,CUZCO_GNL
28,skin,qara,quz,CUZCO_GNL
30,blood,yawar,quz,CUZCO_GNL
31,bone,tuLu,quz,CUZCO_GNL
34,horn,waXra,quz,CUZCO_GNL
39,ear,ninri,quz,CUZCO_GNL
40,eye,5awi,quz,CUZCO_GNL
41,nose,sinqa,quz,CUZCO_GNL
43,tooth,kiru,quz,CUZCO_GNL
44,tongue,qaLu,quz,CUZCO_GNL
47,knee,muqu,quz,CUZCO_GNL
48,hand,maki,quz,CUZCO_GNL
51,breast,5u5u,quz,CUZCO_GNL
53,liver,XXX,quz,CUZCO_GNL
54,drink,uxya,quz,CUZCO_GNL
57,see,riku,quz,CUZCO_GNL
58,hear,uyari,quz,CUZCO_GNL
61,die,wa5u,quz,CUZCO_GNL
66,come,hamu,quz,CUZCO_GNL
72,sun,inti,quz,CUZCO_GNL
74,star,"C""aska",quz,CUZCO_GNL
75,water,unu,quz,CUZCO_GNL
77,stone,rumi,quz,CUZCO_GNL
82,fire,nina,quz,CUZCO_GNL
85,path,5an,quz,CUZCO_GNL
86,mountain,urqu,quz,CUZCO_GNL
92,night,tuta,quz,CUZCO_GNL
95,full,"hunt""a",quz,CUZCO_GNL
96,new,musuX,quz,CUZCO_GNL
100,name,suti,quz,CUZCO_GNL
1,I,XXX,qxp,PUNO_CITY
2,you,qan,qxp,PUNO_CITY
3,we,nuqanCis,qxp,PUNO_CITY
11,one,ux,qxp,PUNO_CITY
12,two,iskay,qxp,PUNO_CITY
18,person,runa,qxp,PUNO_CITY
19,fish,XXX,qxp,PUNO_CITY
21,dog,alqu,qxp,PUNO_CITY
22,louse,usa,qxp,PUNO_CITY
23,tree,quqa,qxp,PUNO_CITY
25,leaf,laph~i,qxp,PUNO_CITY
28,skin,qara,qxp,PUNO_CITY
30,blood,yawar,qxp,PUNO_CITY
31,bone,tuLu,qxp,PUNO_CITY
34,horn,waXra,qxp,PUNO_CITY
39,ear,ninri,qxp,PUNO_CITY
40,eye,5awi,qxp,PUNO_CITY
41,nose,sinqa,qxp,PUNO_CITY
43,tooth,kiru,qxp,PUNO_CITY
44,tongue,qaLu,qxp,PUNO_CITY
47,knee,qunquri,qxp,PUNO_CITY
48,hand,maki,qxp,PUNO_CITY
51,breast,5u5u,qxp,PUNO_CITY
53,liver,XXX,qxp,PUNO_CITY
54,drink,uxa,qxp,PUNO_CITY
57,see,riku,qxp,PUNO_CITY
58,hear,uyari,qxp,PUNO_CITY
61,die,wa5u,qxp,PUNO_CITY
66,come,hamu,qxp,PUNO_CITY
72,sun,inti,qxp,PUNO_CITY
74,star,"C""aska",qxp,PUNO_CITY
75,water,unu,qxp,PUNO_CITY
77,stone,rumi,qxp,PUNO_CITY
82,fire,nina,qxp,PUNO_CITY
85,path,5an,qxp,PUNO_CITY
86,mountain,urqu,qxp,PUNO_CITY
92,night,tuta,qxp,PUNO_CITY
95,full,"hunt""a",qxp,PUNO_CITY
96,new,musuX,qxp,PUNO_CITY
100,name,suti,qxp,PUNO_CITY
1,I,nuqa,qus,QUECHUA_ARGENTINA
2,you,qam,qus,QUECHUA_ARGENTINA
3,we,nuqa5Cis,qus,QUECHUA_ARGENTINA
11,one,sux,qus,QUECHUA_ARGENTINA
12,two,iSkay,qus,QUECHUA_ARGENTINA
18,person,runa,qus,QUECHUA_ARGENTINA
19,fish,XXX,qus,QUECHUA_ARGENTINA
21,dog,aSqu,qus,QUECHUA_ARGENTINA
22,louse,usa,qus,QUECHUA_ARGENTINA
23,tree,XXX,qus,QUECHUA_ARGENTINA
25,leaf,XXX,qus,QUECHUA_ARGENTINA
28,skin,qara,qus,QUECHUA_ARGENTINA
30,blood,yar,qus,QUECHUA_ARGENTINA
31,bone,tuSu,qus,QUECHUA_ARGENTINA
34,horn,waXra,qus,QUECHUA_ARGENTINA
39,ear,niwri,qus,QUECHUA_ARGENTINA
40,eye,5awi,qus,QUECHUA_ARGENTINA
41,nose,sinqa,qus,QUECHUA_ARGENTINA
43,tooth,kiru,qus,QUECHUA_ARGENTINA
44,tongue,qaZu,qus,QUECHUA_ARGENTINA
47,knee,XXX,qus,QUECHUA_ARGENTINA
48,hand,maki,qus,QUECHUA_ARGENTINA
51,breast,XXX,qus,QUECHUA_ARGENTINA
53,liver,XXX,qus,QUECHUA_ARGENTINA
54,drink,XXX,qus,QUECHUA_ARGENTINA
57,see,qan,qus,QUECHUA_ARGENTINA
58,hear,XXX,qus,QUECHUA_ARGENTINA
61,die,wa5u,qus,QUECHUA_ARGENTINA
66,come,amu,qus,QUECHUA_ARGENTINA
72,sun,inti,qus,QUECHUA_ARGENTINA
74,star,XXX,qus,QUECHUA_ARGENTINA
75,water,yaku,qus,QUECHUA_ARGENTINA
77,stone,rumi,qus,QUECHUA_ARGENTINA
82,fire,nina,qus,QUECHUA_ARGENTINA
85,path,5an,qus,QUECHUA_ARGENTINA
86,mountain,XXX,qus,QUECHUA_ARGENTINA
92,night,tuta,qus,QUECHUA_ARGENTINA
95,full,unta,qus,QUECHUA_ARGENTINA
96,new,musuX,qus,QUECHUA_ARGENTINA
100,name,suti,qus,QUECHUA_ARGENTINA
1,I,5uka,qvi,QUECHUA_IMBABURA
2,you,kan,qvi,QUECHUA_IMBABURA
3,we,5ukan,qvi,QUECHUA_IMBABURA
11,one,Sux,qvi,QUECHUA_IMBABURA
12,two,iskay,qvi,QUECHUA_IMBABURA
18,person,%xinti,qvi,QUECHUA_IMBABURA
19,fish,Calwa,qvi,QUECHUA_IMBABURA
21,dog,alku,qvi,QUECHUA_IMBABURA
22,louse,usa,qvi,QUECHUA_IMBABURA
23,tree,yura,qvi,QUECHUA_IMBABURA
25,leaf,fanga,qvi,QUECHUA_IMBABURA
28,skin,ayCa kara,qvi,QUECHUA_IMBABURA
30,blood,yawar,qvi,QUECHUA_IMBABURA
31,bone,tuZu,qvi,QUECHUA_IMBABURA
34,horn,%kaCu,qvi,QUECHUA_IMBABURA
39,ear,rinri,qvi,QUECHUA_IMBABURA
40,eye,5avi lulun,qvi,QUECHUA_IMBABURA
41,nose,singa,qvi,QUECHUA_IMBABURA
43,tooth,kiru,qvi,QUECHUA_IMBABURA
44,tongue,xaZu,qvi,QUECHUA_IMBABURA
47,knee,kunguri,qvi,QUECHUA_IMBABURA
48,hand,maki,qvi,QUECHUA_IMBABURA
51,breast,CuCu,qvi,QUECHUA_IMBABURA
53,liver,yana Sungu,qvi,QUECHUA_IMBABURA
54,drink,ufya,qvi,QUECHUA_IMBABURA
57,see,riku,qvi,QUECHUA_IMBABURA
58,hear,uya,qvi,QUECHUA_IMBABURA
61,die,wa5u,qvi,QUECHUA_IMBABURA
66,come,Samu,qvi,QUECHUA_IMBABURA
72,sun,indi,qvi,QUECHUA_IMBABURA
74,star,%istriZa,qvi,QUECHUA_IMBABURA
75,water,yaku,qvi,QUECHUA_IMBABURA
77,stone,rumi,qvi,QUECHUA_IMBABURA
82,fire,nina,qvi,QUECHUA_IMBABURA
85,path,5an,qvi,QUECHUA_IMBABURA
86,mountain,urku,qvi,QUECHUA_IMBABURA
92,night,tuta,qvi,QUECHUA_IMBABURA
95,full,xunda,qvi,QUECHUA_IMBABURA
96,new,muSux,qvi,QUECHUA_IMBABURA
100,name,Suti,qvi,QUECHUA_IMBABURA
1,I,5uka,qxr,QUICHUA_AZUAY
2,you,kan,qxr,QUICHUA_AZUAY
3,we,5ukanCi,qxr,QUICHUA_AZUAY
11,one,Suh,qxr,QUICHUA_AZUAY
12,two,iSkay,qxr,QUICHUA_AZUAY
18,person,%hinti,qxr,QUICHUA_AZUAY
19,fish,%piskadu,qxr,QUICHUA_AZUAY
21,dog,alku,qxr,QUICHUA_AZUAY
22,louse,usa,qxr,QUICHUA_AZUAY
23,tree,yura,qxr,QUICHUA_AZUAY
25,leaf,"p""anga",qxr,QUICHUA_AZUAY
28,skin,kara,qxr,QUICHUA_AZUAY
30,blood,yawar,qxr,QUICHUA_AZUAY
31,bone,tuLu,qxr,QUICHUA_AZUAY
34,horn,%kaCu,qxr,QUICHUA_AZUAY
39,ear,rinri,qxr,QUICHUA_AZUAY
40,eye,5awi,qxr,QUICHUA_AZUAY
41,nose,singa,qxr,QUICHUA_AZUAY
43,tooth,kiru,qxr,QUICHUA_AZUAY
44,tongue,kaLu,qxr,QUICHUA_AZUAY
47,knee,kunguri,qxr,QUICHUA_AZUAY
48,hand,maki,qxr,QUICHUA_AZUAY
51,breast,CuCu,qxr,QUICHUA_AZUAY
53,liver,yana Sungu,qxr,QUICHUA_AZUAY
54,drink,upya,qxr,QUICHUA_AZUAY
57,see,riku,qxr,QUICHUA_AZUAY
58,hear,uya,qxr,QUICHUA_AZUAY
61,die,wa5u,qxr,QUICHUA_AZUAY
66,come,Samu,qxr,QUICHUA_AZUAY
72,sun,inti,qxr,QUICHUA_AZUAY
74,star,%luziru,qxr,QUICHUA_AZUAY
75,water,yaku,qxr,QUICHUA_AZUAY
77,stone,rumi,qxr,QUICHUA_AZUAY
82,fire,nina,qxr,QUICHUA_AZUAY
85,path,5an,qxr,QUICHUA_AZUAY
86,mountain,urku,qxr,QUICHUA_AZUAY
92,night,tuta,qxr,QUICHUA_AZUAY
95,full,hunda,qxr,QUICHUA_AZUAY
96,new,muSuh,qxr,QUICHUA_AZUAY
100,name,Suti,qxr,QUICHUA_AZUAY
1,I,naya,ayr,CENTRAL_AYMARA
2,you,xuma,ayr,CENTRAL_AYMARA
3,we,nanaka,ayr,CENTRAL_AYMARA
11,one,maya,ayr,CENTRAL_AYMARA
12,two,ph~aya,ayr,CENTRAL_AYMARA
18,person,xaqe,ayr,CENTRAL_AYMARA
19,fish,Caly~wa,ayr,CENTRAL_AYMARA
21,dog,anu,ayr,CENTRAL_AYMARA
22,louse,"lap""a",ayr,CENTRAL_AYMARA
23,tree,qoqa,ayr,CENTRAL_AYMARA
25,leaf,ly~aqa,ayr,CENTRAL_AYMARA
28,skin,"xanCi lip""iCi",ayr,CENTRAL_AYMARA
30,blood,wila,ayr,CENTRAL_AYMARA
31,bone,"C""aka",ayr,CENTRAL_AYMARA
34,horn,wara,ayr,CENTRAL_AYMARA
39,ear,xinCu,ayr,CENTRAL_AYMARA
40,eye,naira,ayr,CENTRAL_AYMARA
41,nose,nasa,ayr,CENTRAL_AYMARA
43,tooth,"laka C""aka",ayr,CENTRAL_AYMARA
44,tongue,lara,ayr,CENTRAL_AYMARA
47,knee,qonqori,ayr,CENTRAL_AYMARA
48,hand,amp~ara,ayr,CENTRAL_AYMARA
51,breast,5u5u,ayr,CENTRAL_AYMARA
53,liver,"k""iuCa",ayr,CENTRAL_AYMARA
54,drink,uma5a,ayr,CENTRAL_AYMARA
57,see,u5Xa5a,ayr,CENTRAL_AYMARA
58,hear,"ist""a5a",ayr,CENTRAL_AYMARA
61,die,xiwa5a,ayr,CENTRAL_AYMARA
66,come,xuta5a,ayr,CENTRAL_AYMARA
72,sun,inti,ayr,CENTRAL_AYMARA
74,star,warawara,ayr,CENTRAL_AYMARA
75,water,uma,ayr,CENTRAL_AYMARA
77,stone,qala,ayr,CENTRAL_AYMARA
82,fire,nina,ayr,CENTRAL_AYMARA
85,path,th~aki,ayr,CENTRAL_AYMARA
86,mountain,koly~o,ayr,CENTRAL_AYMARA
92,night,aruma,ayr,CENTRAL_AYMARA
95,full,ph~oqa,ayr,CENTRAL_AYMARA
96,new,maCaqa,ayr,CENTRAL_AYMARA
100,name,suti taqekunana,ayr,CENTRAL_AYMARA
1,I,XXX,cab,GARIFUNA
2,you,XXX,cab,GARIFUNA
3,we,XXX,cab,GARIFUNA
11,one,aban,cab,GARIFUNA
12,two,biama,cab,GARIFUNA
18,person,mutu,cab,GARIFUNA
19,fish,udurau,cab,GARIFUNA
21,dog,aunli,cab,GARIFUNA
22,louse,i5ei,cab,GARIFUNA
23,tree,idibu,cab,GARIFUNA
25,leaf,ubanau,cab,GARIFUNA
28,skin,urau,cab,GARIFUNA
30,blood,hitau,cab,GARIFUNA
31,bone,XXX,cab,GARIFUNA
34,horn,ganCu,cab,GARIFUNA
39,ear,arigai,cab,GARIFUNA
40,eye,agu,cab,GARIFUNA
41,nose,igiri,cab,GARIFUNA
43,tooth,ari,cab,GARIFUNA
44,tongue,i5e5ei,cab,GARIFUNA
47,knee,agaCurugu,cab,GARIFUNA
48,hand,uhabu,cab,GARIFUNA
51,breast,uri,cab,GARIFUNA
53,liver,ubanau,cab,GARIFUNA
54,drink,uni5ei,cab,GARIFUNA
57,see,ariha,cab,GARIFUNA
58,hear,agamba,cab,GARIFUNA
61,die,aue,cab,GARIFUNA
66,come,5ubui,cab,GARIFUNA
72,sun,weyu,cab,GARIFUNA
74,star,XXX,cab,GARIFUNA
75,water,duna,cab,GARIFUNA
77,stone,dubu,cab,GARIFUNA
82,fire,watu,cab,GARIFUNA
85,path,uma,cab,GARIFUNA
86,mountain,wubu,cab,GARIFUNA
92,night,ga5au,cab,GARIFUNA
95,full,buin,cab,GARIFUNA
96,new,iseri,cab,GARIFUNA
100,name,iri,cab,GARIFUNA
1,I,dai,arw,LOKONO
2,you,bui,arw,LOKONO
3,we,wai,arw,LOKONO
11,one,abaro,arw,LOKONO
12,two,biama,arw,LOKONO
18,person,XXX,arw,LOKONO
19,fish,hime,arw,LOKONO
21,dog,pero,arw,LOKONO
22,louse,uyehi,arw,LOKONO
23,tree,ada,arw,LOKONO
25,leaf,adabuna,arw,LOKONO
28,skin,waye,arw,LOKONO
30,blood,uth~u,arw,LOKONO
31,bone,bunah3,arw,LOKONO
34,horn,karopaira,arw,LOKONO
39,ear,jikehi,arw,LOKONO
40,eye,koSi,arw,LOKONO
41,nose,daSiri,arw,LOKONO
43,tooth,ari,arw,LOKONO
44,tongue,uye,arw,LOKONO
47,knee,koro,arw,LOKONO
48,hand,kh~abo,arw,LOKONO
51,breast,joh3,arw,LOKONO
53,liver,banah3,arw,LOKONO
54,drink,uth~a,arw,LOKONO
57,see,adukh~a,arw,LOKONO
58,hear,kanaba,arw,LOKONO
61,die,ahoda,arw,LOKONO
66,come,XXX,arw,LOKONO
72,sun,hadali,arw,LOKONO
74,star,wiwa,arw,LOKONO
75,water,oniabo,arw,LOKONO
77,stone,kaleko,arw,LOKONO
82,fire,ikihi,arw,LOKONO
85,path,waboroko,arw,LOKONO
86,mountain,hororoSi,arw,LOKONO
92,night,kasakoda,arw,LOKONO
95,full,ibe,arw,LOKONO
96,new,emelia,arw,LOKONO
100,name,iri,arw,LOKONO
1,I,taya,guc,WAYUU
2,you,pia,guc,WAYUU
3,we,waya,guc,WAYUU
11,one,waneSia,guc,WAYUU
12,two,piama,guc,WAYUU
18,person,wayu,guc,WAYUU
19,fish,hima,guc,WAYUU
21,dog,er3,guc,WAYUU
22,louse,map3i,guc,WAYUU
23,tree,wunu7u,guc,WAYUU
25,leaf,s3pana,guc,WAYUU
28,skin,wata,guc,WAYUU
30,blood,iSa,guc,WAYUU
31,bone,weip3se,guc,WAYUU
34,horn,su7uwa,guc,WAYUU
39,ear,waCe7e,guc,WAYUU
40,eye,wo7u,guc,WAYUU
41,nose,we7iCi,guc,WAYUU
43,tooth,wai,guc,WAYUU
44,tongue,waye,guc,WAYUU
47,knee,wasapain,guc,WAYUU
48,hand,wahap3,guc,WAYUU
51,breast,waCira,guc,WAYUU
53,liver,s3pana,guc,WAYUU
54,drink,asa,guc,WAYUU
57,see,era,guc,WAYUU
58,hear,apa,guc,WAYUU
61,die,oukta,guc,WAYUU
66,come,ant~a,guc,WAYUU
72,sun,ka7i,guc,WAYUU
74,star,holoc3,guc,WAYUU
75,water,w3in,guc,WAYUU
77,stone,ipa,guc,WAYUU
82,fire,siki,guc,WAYUU
85,path,wopu,guc,WAYUU
86,mountain,nam3na,guc,WAYUU
92,night,aippa7a,guc,WAYUU
95,full,pirat3s3,guc,WAYUU
96,new,heket3s3,guc,WAYUU
100,name,s3n3lia,guc,WAYUU
1,I,naka,cpu,ASHENINKA
2,you,eroka,cpu,ASHENINKA
3,we,akapaini,cpu,ASHENINKA
11,one,aparo,cpu,ASHENINKA
12,two,apite,cpu,ASHENINKA
18,person,XXX,cpu,ASHENINKA
19,fish,Sima,cpu,ASHENINKA
21,dog,ociti,cpu,ASHENINKA
22,louse,henici,cpu,ASHENINKA
23,tree,inCato,cpu,ASHENINKA
25,leaf,oSi,cpu,ASHENINKA
28,skin,meSina,cpu,ASHENINKA
30,blood,rira,cpu,ASHENINKA
31,bone,tonk~i,cpu,ASHENINKA
34,horn,icenk~i,cpu,ASHENINKA
39,ear,yemp~ita,cpu,ASHENINKA
40,eye,oki,cpu,ASHENINKA
41,nose,noirina,cpu,ASHENINKA
43,tooth,ahi,cpu,ASHENINKA
44,tongue,nene,cpu,ASHENINKA
47,knee,yerito,cpu,ASHENINKA
48,hand,ako,cpu,ASHENINKA
51,breast,comi,cpu,ASHENINKA
53,liver,iranatore,cpu,ASHENINKA
54,drink,ninero,cpu,ASHENINKA
57,see,inei,cpu,ASHENINKA
58,hear,noninatakeri,cpu,ASHENINKA
61,die,kamanci,cpu,ASHENINKA
66,come,nopokake,cpu,ASHENINKA
72,sun,kacirink~aiteri,cpu,ASHENINKA
74,star,impokiro,cpu,ASHENINKA
75,water,niha,cpu,ASHENINKA
77,stone,mapi,cpu,ASHENINKA
82,fire,pamari,cpu,ASHENINKA
85,path,aoci,cpu,ASHENINKA
86,mountain,tonk~ari,cpu,ASHENINKA
92,night,citenero,cpu,ASHENINKA
95,full,haka,cpu,ASHENINKA
96,new,iroakera,cpu,ASHENINKA
100,name,noahiro,cpu,ASHENINKA
1,I,awu,car,KALINA
2,you,amolo,car,KALINA
3,we,k37ko,car,KALINA
11,one,o7win,car,KALINA
12,two,oko,car,KALINA
18,person,XXX,car,KALINA
19,fish,pasisi,car,KALINA
21,dog,%pelo,car,KALINA
22,louse,om3,car,KALINA
23,tree,kupi,car,KALINA
25,leaf,al3,car,KALINA
28,skin,pipo,car,KALINA
30,blood,m3n3,car,KALINA
31,bone,yepo,car,KALINA
34,horn,lemet3l3,car,KALINA
39,ear,pana,car,KALINA
40,eye,enulu,car,KALINA
41,nose,emol3,car,KALINA
43,tooth,yel3,car,KALINA
44,tongue,nulu,car,KALINA
47,knee,ekunal3,car,KALINA
48,hand,ainal3,car,KALINA
51,breast,manat3l3,car,KALINA
53,liver,elel3,car,KALINA
54,drink,en3l3,car,KALINA
57,see,ene,car,KALINA
58,hear,eta,car,KALINA
61,die,lomop3,car,KALINA
66,come,wop3,car,KALINA
72,sun,weyu,car,KALINA
74,star,siliko,car,KALINA
75,water,tuna,car,KALINA
77,stone,topu,car,KALINA
82,fire,wa7to,car,KALINA
85,path,oma,car,KALINA
86,mountain,w3p3,car,KALINA
92,night,koko,car,KALINA
95,full,tanuse,car,KALINA
96,new,asel3me,car,KALINA
100,name,et3,car,KALINA
1,I,aw3,tri,TIRIYO
2,you,3m3,tri,TIRIYO
3,we,any~a,tri,TIRIYO
11,one,t3ink~en,tri,TIRIYO
12,two,3k3n3,tri,TIRIYO
18,person,XXX,tri,TIRIYO
19,fish,kana,tri,TIRIYO
21,dog,kaikui,tri,TIRIYO
22,louse,yam3,tri,TIRIYO
23,tree,wewe,tri,TIRIYO
25,leaf,itu ar3,tri,TIRIYO
28,skin,ipihp3,tri,TIRIYO
30,blood,munu,tri,TIRIYO
31,bone,iyetip3,tri,TIRIYO
34,horn,iret3,tri,TIRIYO
39,ear,ipana,tri,TIRIYO
40,eye,enu,tri,TIRIYO
41,nose,ona,tri,TIRIYO
43,tooth,iye,tri,TIRIYO
44,tongue,inore,tri,TIRIYO
47,knee,iwerena,tri,TIRIYO
48,hand,eny~a,tri,TIRIYO
51,breast,imanat3,tri,TIRIYO
53,liver,ere,tri,TIRIYO
54,drink,wen3r3,tri,TIRIYO
57,see,wene,tri,TIRIYO
58,hear,weta,tri,TIRIYO
61,die,wa wei,tri,TIRIYO
66,come,w3epi,tri,TIRIYO
72,sun,wei,tri,TIRIYO
74,star,sirik3,tri,TIRIYO
75,water,tuna,tri,TIRIYO
77,stone,t3pu,tri,TIRIYO
82,fire,mahto,tri,TIRIYO
85,path,3ema,tri,TIRIYO
86,mountain,p3,tri,TIRIYO
92,night,koko,tri,TIRIYO
95,full,t3nnase,tri,TIRIYO
96,new,kainan,tri,TIRIYO
100,name,eka,tri,TIRIYO
1,I,Ce,gui,CHIRIGUANO
2,you,nd~e,gui,CHIRIGUANO
3,we,yande,gui,CHIRIGUANO
11,one,pent~i,gui,CHIRIGUANO
12,two,mokui,gui,CHIRIGUANO
18,person,XXX,gui,CHIRIGUANO
19,fish,pira,gui,CHIRIGUANO
